disease,postLink,postHeading,postContent
Pregnancy,https://www.drugs.com/answers/common-feel-normal-symptoms-period-you-plan-639374.html,Is it common not to feel normal symptoms of your period when you take plan b?,"A week ago or so i had ""sex"" twice. i took a pregnancy test 5 days after and it said negative. (did i take the test too early?) thenI took plan b 2 days after i had ""sex"" Another time. i don't know what to call it but he didn't cum inside me and we didn't use protection cuz we weren't planning on doing it at all (for all the times we've had ""sex"" we haven't used protection and I'm not on birth control). But i was also wondering if pre ejaculation was actually true and If i could get pregnant from it and if the guy can even feel it? (my boyfriends mormon so were thinking since he doesn't touch himself that he doesn't pre ejaculate but we aren't sure if thats true) Im supposed to get my period today and normally i feel symptoms like back aches or intense cramping or breaking out but this time none of that happened. Im also supposed to either cry or get really angry the day before (i did cry) and i know that plan b delays periods and i may be overreacting completely on everything that i have asked but I'm just really afraid that i could be pregnant.. Help! "
Pregnancy,https://www.drugs.com/answers/period-times-after-taking-ipill-chance-pregnant-890615.html,I have my period two times after taking iPill.is there still any chance of getting pregnant?,i have my period two times after taking iPill.i took the pill after 5 hours of having sex.but now its 2 months gone i am not having my period after the last one.i am really tensed. is there still any chance of getting pregnant? 
Pregnancy,https://www.drugs.com/answers/missed-few-birth-control-pills-think-pregnant-886756.html,"I missed a few birth control pills, and think I'm pregnant.. HELP ?","I started my pack Novemeber 17th, and missed about 5 birth controls in my 2 or 3 weeks, a few in a row and a few here and there... I had unprotected sex more then once... yes stupid me. and i continued taking my pills.. but i didn't get a normal period like i usually do. I was basically spotting for a few days. I took two pregnancy test once at night on earlier this week on Friday and one in the morning on Saturday as soon as i woke up. they were both negative. I was feeling nauseous for a about 2 weeks, but haven't gotten sick and my breast are sore,and feel like my bra is a little more filled in. i have also had cramping during my ""period"" and still do, nothing like my period cramp tho. Been extremely tired (could be cause of the holidays). Is it possible that i am pregnant ? Did i take the test too soon ? or is this just my body reacting to horrible birth control conception ? PLEASE HELP. and please, i know what i did was very dumb, and irrespondible, I am aware, i dont need people telling me. "
Pregnancy,https://www.drugs.com/answers/cytotec-misoprostol-work-tab-mom-1164378.html,I have used cytotec Misoprostol but it doesn't work can I use another tab s.t mom?,Salam.hw r u m pregnant 5weeks I had used 9tablets of cytotec but its doesn't work blood not come after 72 hours plz tell me can I use another tab s.tmom misoprostol I want to abort baby at home because pk doctor rule cant allow me to abort baby help me 
Pregnancy,https://www.drugs.com/answers/amoxicillin-affect-result-pregnancy-test-contain-763513.html,Can amoxicillin affect the result of a pregnancy test? Does it contain the hormone hCG?,I took 2 tests while on amoxicillin and got positive test results and I haven't been taking the amoxicillin for a couple of days ... took another pregnancy test and I got a negative result unless u look really hard u can see an almost invisible positive line 
Pregnancy,https://www.drugs.com/answers/protected-sex-day-after-period-birth-control-late-718251.html,Had protected sex day after period and on birth control but late period?,"I had some great help when I posted this before but I still need help I had sex with my boyfriend a day after my last period, I have been on the mini-pill for about 3-4 months now. We used a condom and he pulled out with the condom. My period usually comes after 24 days, but it has been 28 now. I have also been stressed with family issues going on and I know stress can play a major role in delaying periods. I also know anytime you have sex you risk being pregnant. But my question is, is it likely I am pregnant? Or should I stop worrying? ALSO, I am on the mini pill Camila, none of the pills are inactive, I got my last period on April 20th until April 25th then had spotting on the 27th, all dark old blood, and now I haven't gotten my period yet. I am extremely worried mainly because I suffer from bad anxiety. The sex was not for very long at all due to the level of pain I had. So no he didn't finish and again we had condom, birth control, AND pull out. It was my second time with someone, I am 18, not 14 and going out and having sex. I am just extremely concerned is all and I guess my severe anxiety doesn't help. "
Pregnancy,https://www.drugs.com/answers/junel-fe-1-20-period-week-before-starting-sugar-3459901.html,On Junel Fe 1/20 and I got my period a week before starting the sugar pills?,"I’ve been taking Junel Fe 1/20 for almost two months now, and I’m starting to get worried because this month I got something exactly like my period (cramping, bleeding) a little over a week before I started my sugar pills. Now that I’m on the sugar pills I haven’t gotten anything. I’m worried that I may be pregnant, even though on top of the birth control we also use condoms. Am I right to be worried? "
Pregnancy,https://www.drugs.com/answers/pregnant-irregular-cycle-protection-823523.html,Could I be pregnant? Irregular cycle. No protection. Help me?,"I had sex with an old boyfriend a few days ago. He ejaculated inside all 4 times. Well, long story short, I never had the chance or the cash to buy the morning after pill. I have a very irregular cycle, my periods come and go when they want. I am very anxious these days, I was wondering is there even a possibility that I end up pregnant sense I never have my period? I never know when I ovulate either. *p.s I use to be on the pill to regulate my period, but I stopped it, I kept forgetting them and I was not having any sexual activities. "
Pregnancy,https://www.drugs.com/answers/pregnancy-text-girl-friend-found-month-pregnant-780557.html,I just did pregnancy text for my girl friend and found out that she's one month pregnant and l gave?,I just did pregnancy text for my girl friend and found out that she's one month pregnant and l gave her Expill(misoprostol tablets )and the chemical seller says she should take three tablets and insert two tablets into her vagina.l want to abort the pregnancy.can the expill help to abort it?if yes.ls there any side effect? 
Pregnancy,https://www.drugs.com/answers/pregnancy-lactulose-helpful-pregnacy-costipation-616438.html,Pregnancy - will lactulose be helpful in pregnacy constipation?,
Pregnancy,https://www.drugs.com/answers/tramadol-300mg-day-broken-spine-year-found-581532.html,"Need to get off Tramadol because I'm pregnant, any advise how to go through withdrawal?",So I've been on tramadol 300mg a day for my broken spine about a year now. But I just found out I'm pregnant bc I'm allergic to acetaminophen tramadol is the only.pain reliver that works. However I want to stop for the.sake of my baby and Ineed advise on how to go through.withdrawals bc I've tried before and I got seizures while I slept restless leg syndrome in my entire body and I was depressed and couldn't get out of bed. It's hard and Idk Wat to do. Please help 
Pregnancy,https://www.drugs.com/answers/birth-control-messed-bc-period-3-days-late-1337001.html,"Birth Control - Messed up bc, period now 3 days late ! HELP?","I've never messed up my bc before.. But on July.23 and 24, I missed my day 14 pill and took day 15 pill late ! It totally slipped my mind and I had unprotected sex basically the whole time.. & days leading to when I missed the pills. I'm still taking the pill, and I took two on the 24 as soon as I remembered. But it was like midnight and I usually take my pills in the morning. I've had slight cramps from time to time, but nothing like i usually do. My period is now 3 days late. Could I get pregnant ? "
Pregnancy,https://www.drugs.com/answers/pregnant-he-pre-cums-side-wipes-continues-2974834.html,Can I get pregnant if he pre cums out side but wipes it off and continues?,"Okay so what happened was, He pre cummed but wiped it off (wasn't in me) but then after wiping it off,he went in me for a few minutes. Can I get pregnant from that? I have money for a plan b but the issue is,I need an ID or proof of Age. Please help! He is 100% sure I won't but I get really worried.I'm 18 so I could have a friend or stranger do it for me but the likely hood of that is low. I took vitamin C and aspirin after reading that could help (low chance) and my periods are irregular as it is. I'm praying my period comes soon.Anything can and will help. Again,he says I will be fine but just in case he gave me $50 but I just now read you need an ID for it..I'm breaking down inside. "
Pregnancy,https://www.drugs.com/answers/taked-medroxyprogesterone-10-mg-10-days-3-weeks-2322897.html,I taked Medroxyprogesterone 10 mg for 10 days now is been 3 weeks no period but I am having?,... pregnancy symptom is posible that i am pregnant? 
Pregnancy,https://www.drugs.com/answers/unprotected-sex-first-month-taking-yasmin-birth-1264343.html,Had unprotected sex on first month taking Yasmin Birth Control...Safe?,My girlfriend started taking Yasmin on the first day of her period... On the 17th day taking the pill (today) we had sex and the condom broke and I ejaculated inside her. Should she take the morning after pill? 
Pregnancy,https://www.drugs.com/answers/diarrhea-birth-control-2874181.html,Diarrhea and Birth Control?,"Hey everybody, I have some concerns about pregnancy and my birth control. I am on my fourth week of Alyacen 1/35. Around the beginning of the pack I started having stomach pain. As weeks have gone by my stomach pain has stayed the same but as of really recently I have been having mild diarrhea, but it is way after I take my pill. I have also been participating on the Whole 30 challenge which I am about to finish, and I believe I have not been getting enough fiber and that why I am having these issues. But I have bouts of anxiety and I cant help but think I am pregnant. My boyfriend never ejaculates in me, so I don't really think I am pregnant. I also have not missed my period which should start on a week. So what do you guys think? IBS, Fiber/diet problem/ or pregnancy/ birth control? "
Pregnancy,https://www.drugs.com/answers/what-to-do-husband-a-drug-addict-404908.html,What to do- husband a drug addict?,"Hi.I have just found out my husband is a drug addict. I found him injecting himself in the arm in the bathroom at our home. I think its methamphetamine by evidence I found. (white powder, distilled water,small syringe.  We are both young ,not yet 30. been together 6 years. we have been trying for 2 years to have a baby but after many tests, he has a problem with his sperm count. I am in shock and so sad that he has been doing this whilst we have been trying to fall pregnant. What if i had fallen pregnant with a child with a disability? I have had this ""perfect marriage"" for 3 years now, so inlove with this man, and to find out he has been injecting himself is just too much for me. Putting the puzzle together, I think he has been doing it for 2-3 years. he says its only been 1 year. we have worked hard to build a life together with dreams. he has an amazing job that pays well but we have been struggling financially for a long time. looking through our bank statements it is clear where all the money is going. 15 thousand dollars in 6 months,gone. He works in the mining industry so he said the drug was Duramine-which is a legalised form of speed-weight loss tablet that people use to stay awake. I dont believe it as he has lied, everything he says is a lie, and i have been so naiive. I asked him yesterday ""why did you do it?"" he said ""I dont know... maybe because I could get away with it."" I have booked him in to see a doctor who will hopefully recomend he see a psychiatrist. Its important that I add this- when I met my husband 6 years ago he was snorting speed recreationally along with smoking pot. He was very thin and when i met him we met in a club. it was love at first sight, moved in 2 months later and he proposed 1 year later. I said to him, I will not accept drugs in my life, so its either me or the drugs. he chose me and left that life behind him. we moved towns, started fresh and i think he didnt do drugs for 2 years after that. he looked healthy, exercised alot and was fit.we were so happy. lately his personality has changed so much. he has put on weight, he looks ""dirty"", has a smelly breath, has alot of wind, eats junk food, stays up all night tweaking and playing tv games. has thrown a few tantrums lately, throwing things, and over reacting to things. he has become abit parranoid with dirt- washed his hands alot, has had hallucinations etc. What do i do from here? he said he will do anything, but when i mentioned rehab he refused. he says he can do it on his own. i think he is in denial... for him to have done it under my nose for all this time, i feel so betrayed. please can someone advise me of what to do? thank you "
Pregnancy,https://www.drugs.com/answers/sex-condom-plan-missed-period-pregnant-plan-2827667.html,Had Sex with Condom. Took Plan B. Missed Period. Am I pregnant? Is Plan B messing with my period?,"I had sex about a month ago. He used a condom and did not pull out. We we're almost positive that the condom didn't break; however, I took plan B about 10 hours later to be on the safe side. My period is now 9 days late. I just started getting sore breasts and have light cramping. Does this mean my period is on the way? I don't believe I am pregnant; however, I can't rule it out quite yet. Any advice? Can plan b do this to my period? I have also been under high stress lately. "
Pregnancy,https://www.drugs.com/answers/pregnant-expired-implanon-arm-2810592.html,Could I be pregnant with expired implanon in my arm?,"My implanon expired Feb 2015 had my period before and after it expired . It is now may 2015 &no period this month, could it be because I still have the expired implanon in my arm or cause I'M pregnant? "
Pregnancy,https://www.drugs.com/answers/plan-yellow-discharge-2733928.html,Plan b yellow discharge?,Abuout a week ago I took plan b one step and now I'm having yellow spotting and when I clean I have yellow there too! Can this be pregancy? Please help 
Pregnancy,https://www.drugs.com/answers/unprotected-sex-right-before-1st-depo-shot-chance-1346915.html,I had unprotected sex right before I got my 1st depo shot do I still have the chance of pregnancy?,"Hi I had unprotected sex this morning right before I got my first depo shot, and he told me he went off in me. Since I got the shot today do I still have the chance of getting pregnant?? I just had a miscarriage two weeks ago I can't get pregnant again right now. "
Pregnancy,https://www.drugs.com/answers/implanon-expired-years-ago-removed-pregnant-2678412.html,My implanon expired two years ago can't get it removed want to get pregnant but still can't why?,I havnt been able to get insurance to get it removed but being that it's expired anyways we decided to try for a baby. Is it possible that the implant is still working? 
Pregnancy,https://www.drugs.com/answers/you-ovulate-taking-birth-control-pills-discharge-2657966.html,I know you don't ovulate when taking birth control pills but I seen some discharge on my?,... underwear... its whitish!! What are the chances of getting pregnant on Trinessa. I had sex recently with a condom. Never missed a pill but been a few minutes late. I'll be worried until my period comes which it will be next month. Should there be V discharge? 
Pregnancy,https://www.drugs.com/answers/plan-2-days-after-unprotected-sex-spotting-2655656.html,"I took a plan b pill 2 days after having unprotected sex, but I'm spotting. Could I be pregnant?","Okay, so I'm just going to be straight forward. I had unprotected sex on February 8th, which was one of the days that I was ovulating the last day to be exact. After 2 days of having unprotected sex I panicked and bought a plan B pill which was on February 10, I took it. But I was supposed to get my period February 22nd. I'm 4 days late on my period and I'm really worried. I'm spotting like every time I wipe after going to the restroom. I'm concerned, could I possibly be pregnant? I'm not having any of the pregnancy symptoms at least I don't think so... But I am really stressing myself out. Could that be why I haven't gotten my period? "
Pregnancy,https://www.drugs.com/answers/possible-pregnant-2-months-implanon-years-2815578.html,Is it possible to get pregnant on your last 2 months on the implanon(I've had it for three years?,I am supposed to get it took out in August? 
Pregnancy,https://www.drugs.com/answers/missed-birth-control-yesterday-unprotected-sex-868212.html,I missed my birth control pill yesterday and had unprotected sex am I pregnant?,I am on a continuous birth control like Seasonique. I am at the end of my birth control pack starting my inactive pills in two days. 
Pregnancy,https://www.drugs.com/answers/month-pregnant-misoprostol-inserted-4-1-orally-3-3196833.html,One month pregnant took misoprostol inserted 4 and took 1 orally and been 3 days now only have very?,... light and little flow...  I only clot when I use the bathroom just dots of clots wen I pee Am worried was the pregnancy terminated or not? And today experienced some lower abdominal pain on the lower left 
Pregnancy,https://www.drugs.com/answers/birth-control-broken-condom-pull-method-plan-3177411.html,Birth Control + broken condom + pull out method + plan b = pregnant?,"I have been on Tri Previfem for about 11 months ago. I got off my period this Sunday (which is also the day I needed to start a new pack). This past Sunday morning (the day I started a new pack) I had sex with my partner with a spermicidal condom and there was a mishap and the condom broke. My boyfriend noticed the broken condom when he pulled out and then ejaculated afterwards. I began my new pack of pills right afterwards (4 hours later than usual). I am very worried about pre-ejaculate. I am on birth control so I originally thought that I was safe, but then began thinking that I was at risk because I had just gone a week without hormones for my period week (placebo pills). I took Plan B on Wednesday (a little over 72 hours later). Now, I am worried because I was taking penicillin a few weeks ago for a surgery I had had prior to my period. Could this have affected the effectiveness during my period/placebo week? I am so worried, I have not been able to eat or sleep for days. It seems like nobody can give me a straight answer of whether or not I will be okay. "
Pregnancy,https://www.drugs.com/answers/pregnancy-6-days-late-period-birth-control-day-2710005.html,"Pregnancy - I'm 6 days late for my period, I'm on birth control, but the day my period was missed,?","... It felt like a phantom period, with no blood or brownish discharge. I took one of the pills significantly later than usual, had sex without a condom that day but have been consistent with the pill and condoms before that and ever since. That was about a week and a half ago... now I feel bloated, fatigued, and a bit nauseous... could I be pregnant or could it be the birth control? "
Pregnancy,https://www.drugs.com/answers/first-month-birth-control-period-pregnant-676084.html,First month on birth control and now no period. Could I be pregnant?,"It has been over a year since I have been on birth control. I started Microestgestin FE 1/20 the sunday after my last period. I had a little bit of spotting the second week on it. On day fourteen I had unprotected sex. Now I am on day five of the ""brown pills"" and have still not had a period. Is it possible that I am pregnant? "
Pregnancy,https://www.drugs.com/answers/protected-sex-afraid-pregnant-3105432.html,I had protected sex but afraid Im pregnant?,I had protected sex the second week after my period. We checked the condom to make sure it was not brocen and im pretty sure it was not. Their was a white/clear fluid on the top but that had came from me. Now my period is late and im stressed that i could be pregnant and im having slight cramps. Does this mean i could be getting my period? Or could i be pregnant? 
Pregnancy,https://www.drugs.com/answers/sex-condom-broke-guy-birth-control-second-day-3076068.html,I had sex and the condom broke. The guy came in me. I'm on birth control but on my second day of p?,Placebo. I took the plan b within 20 min of having sex. Am I likely to get pregnant? 
Pregnancy,https://www.drugs.com/answers/pregnancy-wife-pregnant-9yrs-found-775965.html,Pregnancy - My wife and I have been trying to get pregnant for 9yrs and we just found out that its?,... me and not her they said I have a low sperm count so my question is. Is there something I can do to get my sperm count up? 
Pregnancy,https://www.drugs.com/answers/plan-2-weeks-ago-spotting-pregnant-3015305.html,Took plan b about 2 weeks ago and now I'm spotting am I pregnant?,"Okay so we had sex on the 22nd of this month, we used a condom the first time and everything was okay but we decided to go for round 2 about 2 hours later (during that time he went to pee) and when he was almost going to cum he realized the condom broke and we rushed to the pharmacy to get Plan B i took it 20 to 30 minutes after (took plan b 2 months ago also) and now I'm having spotting and it's the 5th day and my period is due in 3 days I'm afraid I'm pregnant. "
Pregnancy,https://www.drugs.com/answers/cytotec-work-pregnant-expect-3013561.html,Did the cytotec work? Am I still pregnant? What to do next? What to expect?,I am roughly about 5wks and 3days pregnant (counting from the day I had sex). Today is Wednesday. Last Friday night I inserted 2 cytotec into my vagina and slept. I had mild cramping during that night but no bleeding. I started to bleed lightly on Monday to present with no cramps or major pain. Is the fetus still alive? What to do now? 
Pregnancy,https://www.drugs.com/answers/pregnant-stopped-taking-birth-control-day-after-2956514.html,Can I get pregnant if I stopped taking my birth control pill the day after unprotected sex?,"Before I stopped my birth control pills, I took it regularly everyday. I stopped taking the pills the day after I had unprotected sex with my boyfriend. I had 12 left in a pack.. The last day I took a pill was October 25 & my last day was suppose to be November 6. I'm really concerned because on October 27-31st I had gotten my period for the second time that month. & now I haven't gotten it at all. I've been having cramps, headaches, and all the symptoms I usually have when my period is supposed to come. But I still havent gotten it yet.. Does this mean I can be pregnant or is it just a side effect from stopping the pills? Should I just go back to taking them again? "
Pregnancy,https://www.drugs.com/answers/depo-shot-3-days-after-period-unprotected-sex-2931000.html,Got depo shot 3 days after my period had unprotected sex on morning of day 4 could I be pregnant?,"I got the depo shot 3 days after my period about 1ish in the afternoon, I had unprotected sex the morning after my shot? Could I be pregnant? My dr didn't tell me how long to wait till I had unprotected sex and I did a quick google search and I read if you get the shot 5 days after your period stops you are protected then on morning 4 after I had unprotected sex I was worried and doing more research and I see so many different answers. Now I'm terrified! "
Pregnancy,https://www.drugs.com/answers/accidentally-active-birth-control-pills-2604737.html,I accidentally took two of my active birth control pills?,"One day I guess I had completely forgotten that I took my pill at the scheduled time and took another 2 hours later in a frenzy because I thought I didn't take it at all. Then I realized that I took two in one day! What do I do?? I was feeling a little bit of cramps, was this because of taking two pills? Am I still protected? "
Pregnancy,https://www.drugs.com/answers/late-period-spotting-plan-3173551.html,Late period? Spotting? Took Plan B?,"So my boyfriend and i had sex on Friday, November 25th. He didn't finish inside me but on my stomach instead, and i thought i felt some drip down. I wiped with a towel immediately and washed 3 times afterwards but i was still scared so i took Plan B 71 hours later. My period is very irregular so I wasn't sure when my period was coming but I knew it was soon. November 28th was 28 days since I began my last period. My period had not came and it's now December 1st. I just went to the bathroom and there was brown spotting but the more i wiped it turned to a very light red. Is this my period? Or a sign of pregnancy? Or a side effect of Plan B? Should i consider this my period? Is there still a chance of me being pregnant. I have been going absolutely INSANE since it happened and I've been extremely stressed. I also ate a lot of clementines last night and drank orange juice and had another clementine this morning since vitamin C can induce your period i read. I also took a hot bath last night since it's supposed to help with that also. Please please please help me I'm so paranoid I'm losing it. (i also have extreme paranoia anyways and have for as long as i can remember so that does not help this) "
Pregnancy,https://www.drugs.com/answers/plan-unprotected-sex-sunday-evening-morning-after-3112989.html,Plan B - I had unprotected sex from Sunday evening and took the morning after pill Wednesday morning,... and continued having unprotected till Friday and Tuesday morning my periods started and only lasted till Wednesday. Could I be pregnant? 
Pregnancy,https://www.drugs.com/answers/birth-control-8-40-severe-diarrhea-5-40-body-2445038.html,Took birth control pill at 8:40 and had severe diarrhea at 5:40 am. Did my body absorb the pill?,I took my birth control and had severe diarrhea almost 8-9 hours after. Did my body absorb the pill or should I take another and treat this as a missed pill? I am worried because I had unprotected sex with my partner today. 
Pregnancy,https://www.drugs.com/answers/pregnant-protected-sex-ovulation-day-3095299.html,Can I get pregnant if I have protected sex on ovulation day?,Am worried 
Pregnancy,https://www.drugs.com/answers/pregnant-implantation-bleeding-long-withdrawal-2311626.html,Could I be pregnant? Implantation bleeding or long withdrawal bleeding? Please help?,"I took Microgestin fe 1/20 birth control pills about 6/7 weeks ago for the first time. I continued using the pills for only one month. I never missed a pill, never took it late. I had my ""period"" on the placebo pills which lasted about 8-9 days of spotting blood. The 3/4 weeks of being off of the birth control pill I've been spotting NONSTOP. I would bleed (spot brown/dark red blood) on random days for about 3 days straight then it would stop for 2 days & continue that pattern for 3 WEEKS after stopping the birth control pills. I've had symptoms of feeling nauseous, light headed, & mild period like cramps. Could this be pregnancy symptoms? I stopped taking the birth control pills after my 1st month because of financial issues. I had unprotected sex twice during the time period I was NOT on the pill. He did not ejaculate in me at all. I was wondering could anybody please put my mind at ease and answer a few questions. 1)Could there be a possibility of being pregnant while I'm spotting for 3 weeks straight? 2)Is this continuous spotting caused by not continuing my 2nd month of birth control pills? 3)Could only taking 1 month of birth control pills then stopping cause hormonal imbalance? 4)Could I possibly be pregnant? "
Pregnancy,https://www.drugs.com/answers/notice-increase-cervical-mucus-chance-pregnancy-1128738.html,Im on the pill but notice an increase of Cervical Mucus chance of pregnancy?,"iv been on the pill for about 2 months now and me and my boyfriend have unprotected sex, i now notice and increase of cervical mucus when i go to the toilet and i wipe, chances of being pregnant? "
Pregnancy,https://www.drugs.com/answers/sex-day-period-pregnant-1047398.html,Had sex on the last day of my period. can I get pregnant?,i got my period on 3rd of april. i had unprotected sex on the 12th of april and had an ipill immediately. i again started bleeding on 20th april - i had unprotected sex at that time thinking am down and these are my safe days. can i get pregnant? was bleeding on 20th april for 3 days my periods or some other kind of bleeding and i should not have unprotected sex? 
Pregnancy,https://www.drugs.com/answers/i-think-i-m-5-weeks-pregnant-and-i-do-not-want-65140.html,I think I m 5 weeks pregnant and I do not want this child what do I do to have a abortion done?,... without any one knowing it bcoz I am unmarried 
Pregnancy,https://www.drugs.com/answers/birth-control-period-936640.html,"Birth control, but no period?","I've been on birth control since I was in seventh grade because my periods were always pretty bad. Well I've been sexually active for 2 years now. I have always taken my birth control every day at the same time. (I'm very afraid of becoming pregnant) Since I've been on birth control my periods have been pretty regular, I track my periods with an app on my phone. It projects your start date based on the 28 day rule but you adjust it to your own; after several months of using the app it was always right. So in dec I started on the 6th. Then I never started in January and I was suppose to start yesterday for February and I haven't yet. Almost two months of missed periods after several years of have a very regular period along with birth control. I have taken 5 HPTs. All negative. I don't know what's going on. Since January I've lost 7lbs. I've been hungry but often I see food and I don't want it. I've had some minor cramps. Ive had some pretty gruesome headaches and the other day I peed on myself, but I didn't been have to pee that bad. I've never been a gassy person but lately that has changed. My bowels have changed also. Am I freakin myself out over nothing? Can birthcontrol cause HPTs to be negative? What is wrong with my body!? Please help! "
Pregnancy,https://www.drugs.com/answers/3-weeks-pregnant-misoprostol-liquid-traces-blood-3489940.html,I am 3 weeks pregnant I have taken misoprostol twice and in both only a liquid with traces of...,... blood comes out and after urinating there are traces of blood or pus. What could have gone wrong? I took the first dose and there was no bleeding. After 5 days I took the second dose and there was a little blood that came out as I was having diarrhea. 
Pregnancy,https://www.drugs.com/answers/pregnant-condom-slipped-after-ejaculation-tip-3465368.html,Can I still get pregnant if condom slipped off after ejaculation but still on tip?,Me and my friend had protected sex after my period on january 5th and he ejaculated so when he pulled put he noticed that the condom was only on the tip! Can i still get pregnant? 
Pregnancy,https://www.drugs.com/answers/clonazepam-affect-fertility-3434948.html,Does clonazepam affect fertility?,"I'm currently weaning off clonazepam, I want to be off completely before I get pregnant. However, I've been on it for almost 10 or more so years. We are not currently ""trying"" but we are not using any contraceptive. I feel like I should have had an ""oopsie"". I'm scared being on clonazepam so long has affected my fertility. Any advice or help is greatly appreciated!! "
