disease,postLink,postHeading,postContent
Surgery and Anaesthetics,https://patient.info/forums/discuss/hip-pain-after-l4-l5-s1-fusion-surgery-it-feels-like-electricity-and-it-s-completely-debilitating-636950,Hip pain after L4 L5 S1 fusion surgery.  It feels like  electricity and it's completely debilitating," I had surgery when I was 14 years old on L4 L5 it corrected my extreme pain in my right leg however I still suffered from pain issues also due to three car accidents and an ex-boyfriend trying to run me over. So I had other issues however before my L4 L5 S1 Fusion surgery 2 weeks ago I have been experiencing hip pain that completely debilitates me when it happens I can't move I get stuck it feels like electricity it's very sharp and I was wondering if anyone else has experienced this? After my fusion surgery it's gotten way way worse to the point where I feel like my hips are just stuck. It's very hard to walk now because of it. Has anyone experienced this? I know my surgery was only 2 weeks ago but I know how it felt before the surgery and I know how bad it feels now and it just seems to be getting worse so I'm very concerned at this point?  0 likes, 5 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/my-grandfather-got-back-from-a-surgey-and-he-s-making-weird-complains--672968,My grandfather got back from a surgey and he's making weird complains.,"(Sorry if this is in the wrong section, I don't know anything about doctor stuff.) So my grandfather got back from the hospital. The surgeons operated from his neck, heart and knee. He took his medication and everything was fine except that an hour ago, he started making myths that his leg belongs to someone else and was getting really stressed. He also said that he wasn't supposed to be this fat. I tried to call him down by explaining to him that it was normal for a patient to gain weight after a surgery, but he didn't believe me and said that my family members won't understand him what he was trying to say. He was also scared that he would not wake up the next day if he feel asleep. Anyways to get him to calm him down? He isn't calm and I'm scared he might get a heart attack from it 0 likes, 1 reply "
Surgery and Anaesthetics,https://patient.info/forums/discuss/bladder-numbness--673766,"Bladder ""Numbness""","Hi there, Re bladder ""Numbness"" ,  I have found since my   2 years ago that I have no sensation of fullness in my bladder and no urge to wee either. In this respect, my bladder is numb! So I have to keep an eye on how much I have drank and the time to get an idea of when to go to the loo. Or I just go when I think about it.  But anyway I have wondered if this numbness could have been caused by the spinal anaesthetic that I had for the operation.  I have asked if it could be because of  something that happened during the actual operation but they doubt it so the next thing is the anaesthetic. Could my nerves be damaged somehow? Not good having no feeling in my bladder.  0 likes, 0 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/enhance-the-beauty-of-your-nose-with-rhinoplasty-surgery-in-india-681698,Enhance the Beauty of Your Nose with Rhinoplasty Surgery in India,"While you meet someone or see someone, face is the first mode of communication. Any deformities on the face affect your overall personality. Among the various features of the face, one is nose which also forms the central part of your face. Any deformity regarding the nose compromises the overall beauty of your face. To fix such a problem, nose reshaping surgery or Rhinoplasty surgery is the best option. Before planning to go through any nose related surgery, one must know what sorts of conditions are fixed by this treatment. Rhinoplasty Surgery in India is going to benefit those people immensely who are dealing with the following problems: • If the nose is smaller or larger in comparison to other features of face •  breathing problems due to the internal structure of the nose • If there is a bump or protrusion on the surface of the nose •  Have a pointy or drooping tip of the nose • If the tip of the nose is bulbous • If the nostrils are excessively wide or narrow • If the nose is not in sync with the other features of the face i.e. displaced from its position • Any injury to the nose caused by an accident 0 likes, 0 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/surgery-676681,Surgery,"Fighting a bacterial infection for a long time has knocked me sideways,   don't work, to immune, being sick, no energy, sleeping, not eating, chest pains, shortness of breath, skin abcesses, list goes on, my life has been my bed, feeling very poorly ambulance was called heart rate and blood pressure sky high, bloods very high, get told I've the early stages of sepsis and i.v was done, feel a little better, get told infection won't go until my surgery is done, I'm under speciality hospital, complex ongoing problems and now waiting for the phonecall for surgery, I am so scared as time is nearly here 0 likes, 0 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/unwanted-implants-removal-678847,Unwanted implants: removal  ,"Hi, I am pretty sure that I have some implants in my anus and foot, and likely in my back.  I frequently get people making weird hand gestures at me and then I feel the electrical shocks in my anus and foot.  It is like they are pretending to do it with their non-existent psychic powers, but I think I it is merely small implants which use the photoelectric effect to electrocute me in the anus and foot with their remote controls.  I want to get them removed because I do not like it when people have a remote control with which they can electrocute my anus and foot.  What would be my starting point for getting a full body scan to detect whether or not there are implants?  What kind of scan detects such objects?  MRI, CAT...?  0 likes, 0 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/10-days-after-hemorrhoids-surgery-hemorrhoidectomy-unclear-effect-of-stool-softener-on-my-bm-680454,"10 days after hemorrhoids surgery (hemorrhoidectomy), unclear effect of stool softener on my BM","During the past 10 days after hemorrhoidectomy, I suffered from extreme pain  due to  , and terrible irregularity of BM ( frequent bowel movements sometimes even 6 times a day.)  I decided to take a stool softener (docusate sodium) 24 hours ago. After taking the stool softener,  my feeling for BM totally disappeared! It is a good feeling that I don't need bm anymore,  but I'm extremely worried what's going on with my disappeared BM?! Should I wait?  and especially should I continue to take the softener if there is no bm?  0 likes, 0 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/pain-won-t-last-forever--681161,Pain won't last forever... ,"As I've seen here from the patients went through surgeries,  there is lot of ""negative"" energy describing the pains, bleedings, discomforts, and so on. Definitely, surgery is a very hard situation through which everyone experiences severe pains, stresses, and worrying. I decided to add following link here, to somehow transfer positive energy to my friends who are suffering from so much complications due to various surgeries. I wish everyone quick recovery and return to beautiful life. Pain will never last forever. Please read the link below :  1)  / 2)  0 likes, 0 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/hemorrhoid-surgery-my-experience-681337, Hemorrhoid surgery my experience ," Hi everyone I am a 49-year-old female that had grade 3 hemorrhoids.  I had the surgery last Wednesday. Just wanted to share my experience with you all. I know you all are very scared from reading other people’s posts, but I’ll be honest it’s not as bad as it sounds.   Day one… Arrived at hospital 730 in the morning went down to preop around 9:00.  Went into surgery about 945. Was in recovery around 11. The nurse asked if I was in any pain. On a scale of 1 to 10 I was about a four.  She gave me a Percocet to feel better. I had some crackers and juice and was  discharged from the hospital around 1145.  Got home and went straight to bed. Slept a couple of hours woke up and had to urinate. I set up the sits there and sat and sat in hot water.  Not too hot. The sitz bath will be your friend for a few days. I changed my dressing took another pain pill ( Oxycodone)  did not have much of an appetite. Had about a half cup of oatmeal. Went to sleep again for a few hours. Whatever you do do not skip your pain pill. If you have to take it every six hours take it 5 1/2.  You do not want to wait until you have pain. So far I’ve been feeling very nauseous not much pain more uncomfortable.  Woke up around 130 in the morning and threw up. Went back to bed.  The first day is the hardest part but as long as you take your meds you will be OK.   Day two… Woke up feeling better had a whole wheat toast with peanut butter. I thought I had to girl but it was only gas. The dressing did come out  and I felt a lot better. Took my pills went back to sleep. Everyone’s in a while I would get a sharp pain down there But nothing I couldn’t handle. I have more of an appetite today which was good. Also make sure you have plenty of fluids. Your diet should be soft foods vegetables fruits oatmeal nothing processed  but nothing I couldn’t handle. I have more of an appetite today which was good. Also make sure you have plenty of fluids. Your diet should be soft foods vegetables fruits now nothing processed. Took a stool softener and magnesium before bed.  The doctor usually tells you to take a stool softener the first night if that doesn’t make you go then add a laxative. Magnesium as a laxative. Slept through most of the night. Just a little uncomfortable.   Day three… Well today’s the day I went.  I know it sounds gross but you will be better off to go to the bathroom in the sitz bath. It relaxes your muscles. As soon as I went which wasn’t all that bad. I was more nervous about it than anything. Just make sure you Breathe don’t hold your breath. I went soft which was a good thing. As soon as I was done I used an unscented wipes and jumped in the shower. Let the water cleanse you.  Try not to use that much soap.  Take a sitz bath whenever you feel uncomfortable. A lot of people had said they sat in the tub with water I personally preferred the sitz bath. No longer than 20 minutes. Also make sure you walk even if you walk back-and-forth you need to move around. Keep the area clean and dry. You will need pads and change them off also make sure you walk even if you walk back-and-forth you need to move around. Keep the area clean and dry. You will need pads and change them often.  Today I only took the  Oxycodone in the morning because one of the side effects is that they constipate you. Once that wore off I took Advil every four hours and I was OK.   Day four...Today I woke up had my breakfast and felt great. The only thing I went to the bathroom five times today. My mistake because I took a stool softener and laxative together and I stocked the Oxsee codi today I woke up had my breakfast and felt great. The only thing I went to the bathroom five times today. My mistake  I stopped the oxycodone and should not have taken the stool softener and laxative together.   I was OK because every time I went it was soft.  No need for pain pill the Advil is helping.  Day five… Well today I feel wonderful!  The only thing is I’m very itchy down there so that’s a good thing because it means it’s healing. Had my breakfast went to the bathroom once did some laundry housework.   My advice to all take the sitz bath whenever you feel you need it even if it’s just for five minutes or 20 minutes it will make you feel better Never skip your pain pills if you need them!  Have plenty of fluids. Eat soft foods and walk. I still can’t sit fully but it’s only been a few days!  0 likes, 0 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/how-does-liposuction-works-and-is-it-safe-to-undergo--662807,How does Liposuction works and is it safe to undergo?,"There are many clinics which do provide it but as its a surgery, is it safe?  0 likes, 3 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/novasure-ablation-681358,Novasure ablation ,"Am due to have novasure ablation done any one had this done that can give me advice  0 likes, 0 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/trying-to-get-breast-reduction-on-nhs-216760,Trying to get breast reduction on NHS,"Hi, I'm 27 and had big boobs ever since I can remember, I'm wearing a bra size 36G. But it's small on me and I measured myself and if my measurement is correct I should b a 38I. For one thing is a 36 band bra is just right so a 38 would be too big and I'm too embarrassed to go get measured by a professional. Anyway a year ago I visited my doctor and told her a bout my problem with my boobs being too big for my frame and that it hurts my back, shoulders, leaves marks on shoulders, I'm very depressed and have rashes under breasts, and can't exercise as its so uncomfortable. Also it effects my social life as I hate people staring and making comments. I asked her if I could have surgery on the NHS, she said no that it wasn't available on the NHS anymore ans she prescribed me anti depressants and told me to strengthen my back muscle and go counselling. I knew counselling wouldn't help me as the problem would still be there. A month later I spoke with her on the phone still in tears like I was a month ago an she was still adamant, so I gave up. Now a year on I'm still very depressed and decided to try again so I rang PALS ( patient advice and liaison service) run by NHS, and they said that I stand a good chance as its effecting my mental state and she knew people who have had breast enlargement on NHS. Shealso advised me to get a second opinion with a different doctor on Thursday afternoon, any suggestions on what to say and how to start the conversation? sorry for the long post thanks :-) 0 likes, 16 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/i-got-local-anaesthetic-when-i-got-a-rolling-in-dentist-i-was-left-with-swollen-cheek-and-bruised-ch-682896,I got local anaesthetic when I got a rolling in dentist.I was left with swollen cheek and bruised ch,"0 likes, 0 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/finally-done-with-hemorrhoidectomy--682960,Finally Done with Hemorrhoidectomy !,"Well it all started in 2016. I was having busy schedule it kind of affected my lifestyle. My work involved working in day and night shifts which affected my BM very badly. COnstipation and Straining led to haemorrhoids. 1 external skin tag and few internal injuries made my life hell. Took so many supplements. For a while it was okay and again if my diet changed, my BM got affected. Finally I decided to go for surgery. After reading all horror stories I wanted to contribute mine too! 😄 My surgery was scheduled for Friday morning but got delayed. I was super hungry and thirsty and really wanted to eat something. ANyway I underwent surgery. Doctor said it should be quick and I can go home the same day! DAY0: After surgery I was shivering badly and very sleepy. I heard myself  ! I was taken to the recovery room. Nurse was checking on me all the time. I didn't had problem during urination. Anasthetics worked very well. I didn;t had any pain that day. My husband and I came back home. I was very sleepy. I had my first BM (I don't know I should even say that) because it was just flushing of the packing and No BM as such. Though I felt like one.  Had some food and slept. DAY1: I woke up feeling normal. No pain. I was given Calamine cream to apply at the anus. Took sitz bath, applied lidocaine ointment. No pain and no BM. I again slept from 1Pm to 3PM i guess. I woke-up with some pain. Then I took all the pain meds at once which I was avoiding. (Gabapentin, Oxycodone, Ibuprofen) No BM whole day inspite of taking stool softner (Docusate sodium) DAY2: Had a healthy breakfast with oats cereal and Banana. Keep myself hydrated. Waiting for my first horror BM. 😦 0 likes, 0 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/anyone-had-eye-surgery-for-blocked-tear-duct--669446,Anyone had eye surgery for blocked tear duct?,"My eye doctor wants to ""clip the tear duct"" on my right eye, which is constantly dripping tears, and blurring my vision. Anyone here had this done, and are you glad you did? Was the end result positive? Any complications or side effects? Thanks. 0 likes, 3 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/anesthitic-fear-686609,Anesthitic fear,"I am in 10 days going to have my 3rd surgery this year. My fear of going under is getgetting worse each time. Last time i was out of control when going under. Anyone help? 0 likes, 2 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/breast-reduction-651643,Breast reduction,"I have hard my surgery on October 12 of 2017 and im having a hard time with it I went for a 4d to I dont know yet my surgery keep telling me I have to wait a year to know what size im ok i understand that what  I don't understand they dont look right and they hurt all the time they even keep me up ay night. Because they hurt so badim to the point maybe I need a second opinion 0 likes, 2 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/anesthic-extreme-fear-696462,Anesthic extreme fear ,"In just over two weeks i am havinghaving surgery to investigate adonimal pain. I was somsome Operations last year and i have terrterriable fear of the anesthic So bad that last time in the room where they put you under i was nearly yelling at the anesthist and the other staff there. I go private and in the uk Can anyone help me as this fear gets worse Also should i mention it  to my consultant in advsnce 1 like, 3 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/recent-anasthetic-allergic-reaction-legs-still-very-shaky-after-12-days-should-i-690235,"Recent Anasthetic allergic reaction, legs still very shaky after 12 days, should I ","Recent Anasthetic allergic reaction, legs still very shaky after 12 days, should I see my gp, as they are very shaky and my knees keep trying to give way. I had a pharyngoscopy to investigate what is causing my dysphagia. Turned out its scar tissue from a   on my voice box in 2009. Glottic webbing they call it and have to have a botox into my neck on 11th February, not looking forward to that let me tell you lol. 0 likes, 0 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/small-plastic-or-object-left-in-groin-after-procedure-687208,Small plastic or object left in groin after procedure,"2nd post of the day.  After a procedure to stop bleeding from a ruptured spleen, it seems I have a tiny object left in the groin area where they entered for the procedure.  Last week I had Thrombin injected as a pseudoaneurysm had formed around it.   The doctors say my body will reabsorb this, but that seems like an odd course to take.  Why would I want to leave this in?  Are the doctors saying this because of the potential problems for the hospital? 0 likes, 0 replies "
Sweating,https://patient.info/forums/discuss/questionnaire-652195,Questionnaire,"Hi  I'm looking for a few people who suffer from excessive sweating or hyperhidrosis to help test a short questionnaire. This is to make sure that the questions are relevant and can be easily understood. It would involve a short (10-15 minute) phone conversation and you would be paid £20. Please get in touch if you think you could help. Many thanks Anita 0 likes, 4 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/reconstructive-plastic-surgery-on-lip-2nd-time--691592,Reconstructive plastic surgery on lip? 2nd time?,"In August 2015, I had the right side of my lower lip taken off by a dog. A few hours later, I had reconstructive lip surgery where 16 stitches were placed. I am thankful it was only my lip and that I am in much better condition now. The only residual blemish on my lip is a bump (scar tissue). It is located on the top of the lip. Is this something that can be removed fairly easily? Would I get any insurance coverage or be paying out of pocket? I assume the latter. 0 likes, 0 replies "
Sweating,https://patient.info/forums/discuss/i-wake-up-every-night-in-a-cold-sweat-624086,i wake up every night in a cold sweat ,"For the last couple of months now ive woken up every night in a cold sweat and my whole body is soaking wet like ive just got out the bath and my bedding and pillow are drenched. ive had some blood tests to rule out menopause and thyroid problems and the doctor has no idea what the cause is .im a 37 year old healthy woman usually ..someone please shed some light if you can .thankyou. Gemma ...... 0 likes, 7 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/painful-sigmoidoscopy-25126,painful sigmoidoscopy,"Had Sigmoidoscopy yesterday and would need to be dragged kicking and screaming before having another! The hospital staff were lovely, I was given an enema before the doctor came to speak to me about what he was about to do. He was very nice and reassuring so up to then, all was going well. Then I was taken to the treatment room where I was asked to lie on my left side on a bed which had sides on (to prevent escape ha ha) and the procedure started. Boy oh boy, the pain I experienced was terrible cramping all over my abdomen like I had never experienced before (even child birth wasn't as bad as this). The nurses kept reassuring me and asking me to take deep slow breaths but this did not help and eventually having been unable to cope with it anymore, the doctor agreed to stop but did take two biopsies. However, because it was too painful for me to allow him to go any further, he said he was 20cm short of where he wanted to see. Now heres the question. Why on earth don't they just put the patient under total sedation? This way no pain is caused to them, the doctor can look at the area he needs to see and all in all, every one happy. It seems a waste of time to me to put people through such agony when there is a simple solution. The doctor is unable to perform a full examination because it is too painful for the patient so its not cost effective, its cruel and its a waste of everyones time! 5 likes, 195 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/general-anaesthesia-problems-696355,General anaesthesia problems,"is it possible that there could have been an error in g.a. that when after discharge there becomes a state of   and   which cannot be alleviated by normal anti deps or cbt. could the brain be damaged. 0 likes, 0 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/broken-tib-fib-post-op-help-697670,Broken Tib/Fib post Op HELP,"Hey guys! I'm 20 years old and quite worried about my broken tib/fib, On Feb 8th 2019 i completely broke both my Tib/fib skiing, i had surgery the same day i did the accident they inserted a 35cm rod and a screw at the top of my fib and one near my ankle to keep the rod in place, at 6 weeks post op and I was given the all clear to put 100% weight bearing on my leg, I'm now in my 7-8 weeks post op, however it is extremely painful on my knee when i put any weight on it at all it seems to swell up when i overuse it (even know I'm not putting much weight on it at all) ,even with hydrotherapy it hurts my knee in the pool.I can completely bend my knee with no pain when I'm sitting and putting no weight on the leg and the movement in my ankle is really good and doesn't give me pain, the only issue i have is when i start putting any weight on my leg its unbearable, I've started PT and he's given my exercises to complete but no one can seem to tell me when and if the pain in my knee is ever going to go away, I'm worried i won't be able to walk again without pain in the future (the pain is enough to stop me walking full stop i have to use crutches).I understand its early in recovery time but it doesn't seem to be getting any better if not i feel its getting worse. Does anyone have any suggestions on what to do or has anyone experienced the same thing, i cant find anything on the internet and my surgeon is very vague and doesn't really know??any help would be much appreciated. 🙂 0 likes, 0 replies "
Surgery and Anaesthetics,https://patient.info/forums/discuss/going-crazy-with-anesthic-fear-697954,Going crazy with anesthic fear ,"I have surgery on tuesday for the investigqtion of adno minal pains. Despite having three general anesthic surgies last year i am territerrified of going under. Last time i was uncontrollable in the anesthic room. I have informed pre op and mymy consultant bubut i feel they dont understand how scared i am. In my last Operations i have never been offered anything to calmcalm me down. I go private so i dont know whether this is standarstandard proccedure in the private hospitals 0 likes, 0 replies "
Sweating,https://patient.info/forums/discuss/head-sweating-propranolol-656156,Head sweating propranolol ,"I've suffered with this for years and going through menopause Drs kept saying it was that Finally I seen a dermatologist First I was put on oxybutynin which helped better than the probanthine Now they have just started me on propranolol 40mg up to 3 times a day let's see if this helps with the head and face sweating Has anyone tried this medication 0 likes, 4 replies "
Sweating,https://patient.info/forums/discuss/still-looking-for-people-to-help-with-short-questionnaire-653342,Still looking for people to help with short questionnaire,"Hi  I'm looking for a few people who suffer from excessive sweating or hyperhidrosis to help test a short questionnaire. This is to make sure that the questions are relevant and can be easily understood. It would involve a short phone conversation and you would be paid £20.... Native UK English speakers please. Many thanks 1 like, 6 replies "
Sweating,https://patient.info/forums/discuss/excessive-sweating-face-neck-and-head-296673,"Excessive Sweating - face, neck and head","I have the symptoms of Polysysticovaries with the excessive hair, sweating, weight and so on, but the only thing that I can't hide is the sweating. When i dry my hair i have to dry it again and again as my head just drips in sweat. I can walk up a flight of stairs and sit at my desk at work and there I go again - drenched in sweat with frizzy hair! I'm a bigger girl but i'm not unfit. When working out i will look like i've been swimming after only 5 minutes of entering the gym. I've been put on Clonidine in the past which helped for a while, and now i've been put on beta-blockers to try. I've had my thyroid tested and this has come back ok. I'm being treated for PCOS even though all tests say that i haven't got it, but doctors think i must have because i have all of the symptoms. What else could it be and can I do anything to prevent it as it's getting me down!! Thanks 4 likes, 17 replies "
Sweating,https://patient.info/forums/discuss/sweating-after-bending-661148,Sweating after Bending,"I tend to get sweating after bending over. i start sweating over my back and head and get  throat irritation and chest muscle pain. I have severe  . What could be the reason. 0 likes, 1 reply "
Sweating,https://patient.info/forums/discuss/excessive-head-and-scalp-sweating-any-ideas--633472,Excessive head and scalp sweating Any ideas?,"Hello I am 70 years old female and have suffered head and scalp sweating mostly in the summer on days when it is hot.  I have never liked the heat but it got worse after the menopause.  On days when it is hot I find it hard to go out anywhere as very soon my hair is soaking wet and sweat is running down my face and neck apart from feeling drained.  I remember preparing for my daughters wedding trying to dry and style my hair and  I could not get it dry.  It was a very warm day in July.  I had a large hat so it did not show in the photos.  I too have an under active thyroid since I was a round 45.  I don't think it is that because a few years after starting the thyroxine my other daugher got married again on a warm day and I did not have problem (this was before menopause which was not until my early 50s).   I have put up with it for years it also happens in a hot restuarant or when cooking a roast dinner for the family.  I also suffer from   and we are going to a family wedding in August in the south of England.  We are now in the north and will face a 4 hours journey down plus the wedding.  I am dreading it if it turns out to be a hot day.  I realise it might not be as we never know in the UK how the weather will be.  Only last year I visited family for grandsons birthday but had to come home early as it was so hot I could not cope with it nor could my husband who has other health problems.  Any hints would be much appreciated.  I don't think people realise how this problems affects us.  I know that nearer the time I will be getting anxious and praying it will not be hot on the day which is not a nice thing to think as they will want a nice sunny day for the wedding if possible.  I don't think doctors are really interested and besides I have other health problems to deal with. 1 like, 7 replies "
Sweating,https://patient.info/forums/discuss/night-sweats-following-surgery--662287,Night Sweats Following Surgery!!,"Night sweats after hip surgery!! I had hip surgery in 2013 and had sweats so bad I did not have enough night clothing or sheets to soak up the perspiration. I had hip surgery again in 2015 and again I had to throw out my pillow, it was soaked with my sweat. Not enough sheets or towels to possible keep up with the change in clothes and bedding? Someone needs to give us answers as I am approaching another hip surgery this year.   0 likes, 1 reply "
Sweating,https://patient.info/forums/discuss/cold-sweat-drops-683652,Cold sweat drops,"I used to play musical instrument outside cafes in Switzerland in the hot summers but developed a condition which allowed drops of sweat to drop onto my right side upper of chest because my arm was raised up when I was playing. problem was that the drops were freezing. its been gone now for years but I used to be a drinker smoker in those times. 0 likes, 2 replies "
Sweating,https://patient.info/forums/discuss/craniofacial-hyperhidrosis-668807,Craniofacial hyperhidrosis ,"I am so relieved to find out that their is a name for excessive sweating and thats its not all in my head. I honestly feel like a pressure cooker about to explode, and then when u start to cool abit in kicks the banging headache and then back to over boiling, i just feel pure relief knowing that i am  not going mad and its called Craniofacial hyperhidrosis. I am giving Chlonidine a try because I have nothing to lose by not trying. I will let u know in a few days if I see or feel a difference. XXX  0 likes, 1 reply "
Sweating,https://patient.info/forums/discuss/clonidine-for-excessive-sweating--668789,Clonidine for excessive sweating.,"Well I've started my tablets today for my sweating so let's see what happens and how i feel over the next week, and see if I get any side effects.  Don't feel real happy about going on Chlonidine because they are more for high blood pressure & hot flushes but anything is worth a try at this point, will let u all know how i get on. XXX  0 likes, 6 replies "
Sweating,https://patient.info/forums/discuss/idk-what-is-going-on-675898,idk what is going on,"idk how to use this but anyways... i’m 13 almost 14 and to make a little bit of cash i go to my dads restaurant some mornings at 5:30 am. he woke me up this morning and i felt fine for like 5 minutes. i was getting dressed and i felt really nauseous and i felt like throwing up (but i didn’t.) i also felt really light headed and i couldn’t see for like 30 seconds. i have low blood pressure and so i get lightheaded a lot. i then went to the washroom because i thought maybe i could’ve just had to go to the washroom. i was sitting on the toilet trying to go but i started to sweat A LOT. afternoon like 10 mins of like really bad sweating, feeling weak and feeling like throwing up i felt fine. i think i’m pretty healthy. i rock climb twice a week, i go shopping a lot - i would say i’m pretty healthy. but idk i just really wanna know what happened because i’ve never had this before 0 likes, 1 reply "
Sweating,https://patient.info/forums/discuss/how-to-quickly-and-successfully-cure-craniofacial-hyperhidrosis--40740,How to quickly and successfully cure craniofacial hyperhidrosis? ,"Hi, my name is Andi Thompson and I am a 15 year old teenage girl. For the last 18 months or so I have been suffering with excessive sweating, but more specifically craniofacial hyperhidrosis.  I've researched on things that I can do to prevent it from happening, but I know that my parents wouldn't allow me to use drugs or botox or surgery to remove my sweat glands. I feel as though I am running out of options.  I don't know if I have anxiety issues as well, which is what my sweating may be linked to, but I am a very anxious person and the slightest thing could set me off into a panick. The strange thing is, as stressed as I might be, I never never sweat in my own home, ONLY at school-or places where I don't feel comfortable (mainly school). This is why I am terrified about going in to school every day, and even when it's a chilly winter day in December, I would step into the classroom and immediately begin to sweat. People laugh, and whisper and talk about me. My own friends are starting to think me weird.  It affects my life so badly, I've had to stop going to orchestra as my hands get so sweaty it's hard to hold my violin.  Please, please, help me. 1 like, 26 replies "
Sweating,https://patient.info/forums/discuss/night-sweating-and-coughing-in-young-male-678024,Night sweating and coughing in young male,"Hello everyone, I hope someone can help me to find out what can possibly be behind these problems because they kinda drive me crazy. So everything started with a sudden severe   and   of 102 degrees (39 Celsius) and sore throat which worsened every day. Basically I was taking some medications before going to my GP but nothing helped. Day before going to see my GP a woke up at the middle of he night totally wet with everything else wet too. Never had something like this happening before...I went to my GP and got some antibiotics which helped me to get rid of fever and sore throat but then excessive coughing started and I still have night sweats. For 5 days already. Pretty I do not know what can cause this but I am afraid it can be something serious since only time I heard about night sweats was cancer. Basically I feel good during the day, do not have increased temperature but I just cough a lot and during night I wake up completely wet (the room temperature is good and I do not feel hot when I go to bed). What do you think guys? Does it look like a big deal to you or can this just be a common thing like flu or bacterial infection or something similiar to this? I am scared right now. Every answer is appreciated, thanks. PS: I am a 19 year old male. 0 likes, 6 replies "
Sweating,https://patient.info/forums/discuss/head-sweating-680467,Head sweating,"I am at the end of my rope! I have had head sweating my whole life. It upsets my life! I have seen a Demotigist and a Neurologist  with no help. The sweating is so bad it looks like I just washed my hair.  So so embarrassing I hate it so much! I can’t live this way, they mentioned Hyperhidrosis. The one pill they have had too many side affects! Does anyone have any idea’s? They also mentioned Botox but the head isn’t an option! I am 65 I take Prepro which helps very little and is expensive. I have had blood taken with no help. 0 likes, 3 replies "
Sweating,https://patient.info/forums/discuss/my-penis-glans-is-sore-685839,My penis glans is sore,"hi. its been sore since I was circumcised in 2011.  im a 65 year old twice daily   dependent diabetic. it could be nerve damage. the pain is the same as when it was uncircumcised when I tried to retract the foreskin. I dont feel the warmth of semen as it comes out of penis. any advice welcome... 0 likes, 0 replies "
Sweating,https://patient.info/forums/discuss/ingrown-toenail-686261,Ingrown toenail,"I have an ingrown toenail for 3 weeks now. doc put me on flucloxacillin 500mg . ive only been using them for 4 days of a 7 day course. its not getting any worse but swelling has not gone away. nail looks ok no blackness same with skin. I can walk ok. its ok in bed. just wondering if it'll clear up before I meet doc next tuesday. only time will tell. I also soak foot in salt and warm water. I never had one before and im 65 years of age... 0 likes, 2 replies "
Sweating,https://patient.info/forums/discuss/sweat-691724,sweat,"I sweat in my sleep. It is so bad, My pyjamas get wet. Head gets wet too.  I feel like a shower.  I told GPs three times. But they are not taking me seriously. 0 likes, 4 replies "
Sweating,https://patient.info/forums/discuss/hyperhidrosis-and-new-symptom-i-developed-please-help--684301,Hyperhidrosis and new symptom I developed(Please help),"Hi everyone, so for the past year I' ve been more and more sweaty especially from the armpits which usually prevents me from wearing different colored t shirts. My buttcrack also started sweating more. It's ruining my life, I don't even feel like going out because of this and I resorted to wearing mostly nike shorts or anything dark to mask the sweat stains. I also suffer hypochondria as well. It doesn't help that I live in California. Bare with me as this is a lengthy post but i would appreciate the help. So, around october 22-23 this year, it seems that my tailbone region like the upper part of my buttcrack area has started to feel a burning sensation, I sweat there like crazy especially when I walk my dog outside even though weather is not too humid. I also feel a heat sensation in my buttocks when i walk. I've also noticed that my tailbone area sweats when i go pass out urine. So basically, the tailbone sweat occurs for me when i walk outside and its not too cold, or when i pass out urine. I've looked for people with the same conditions as me but those questions were back from 2009 or 2012. To add to that, I know this may be off topic, but earlier this year I went to the urgent care room to complain about pain in my testicle area, they did a scan on my back area to see any damages but it was normal, at school during early 2018 i suddenly wet myself which miraculously i avoided anyone and i got to change up. After a few months this testicle pain went away so I didn't bother. So could this be related to this tailbone sweat and heat sensation in the buttocks I've been experiencing? Again, sorry for the lengthy post. This new tailbone sweat symptom and excessive sweating has been ruining my life these past few months. Help is greatly appreciated 0 likes, 3 replies "
